parent_id,parenting_style,child_mental_health,communication_skills,emotional_wellbeing,social_skills,academic_performance,parent_involvement
672,Authoritative,66,89,69,52,64,74
673,Uninvolved,84,78,82,85,62,59
674,Laissez-faire,48,84,66,65,75,53
675,Authoritative,35,71,89,51,80,55
676,Permissive,41,72,51,63,83,72
677,Neglectful,44,62,61,81,57,85
678,Authoritative,76,83,67,83,73,52
679,Authoritative,32,72,72,71,50,75
680,Indulgent,33,84,68,63,84,67
681,Authoritarian,66,68,54,69,79,66
682,Indulgent,67,64,70,67,63,63
683,Helicopter,35,64,69,74,66,86
684,Positive Reinforcement,78,75,65,83,75,65
685,Positive Reinforcement,57,88,55,72,61,77
686,Authoritarian,37,52,75,55,57,88
687,Overprotective,80,66,81,65,54,83
688,Overprotective,81,79,84,80,62,54
689,Permissive,85,77,72,68,78,89
690,Authoritarian,60,83,86,81,83,88
691,Authoritative,50,65,67,86,62,53
692,Overprotective,83,60,70,70,84,51
693,Uninvolved,74,73,62,54,79,62
694,Laissez-faire,58,72,77,78,58,76
695,Authoritative,44,74,63,76,85,85
696,Helicopter,78,86,79,68,63,57
697,Uninvolved,53,62,86,51,72,69
698,Uninvolved,50,68,84,74,71,77
699,Authoritarian,78,83,89,67,81,89
700,Permissive,52,51,71,52,73,82
701,Helicopter,60,57,84,79,67,88
702,Overprotective,63,54,87,56,81,71
703,Authoritarian,57,60,62,51,51,64
704,Overprotective,61,51,58,72,82,88
705,Authoritarian,51,87,65,82,59,62
706,Authoritarian,32,81,62,86,62,87
707,Authoritarian,83,73,67,83,79,72
708,Permissive,38,61,58,82,82,59
709,Authoritarian,35,87,57,77,79,74
710,Neglectful,30,65,68,63,63,55
711,Laissez-faire,51,73,65,66,73,55
712,Overprotective,80,66,60,60,62,84
713,Authoritative,33,81,77,81,89,52
714,Indulgent,74,69,81,88,55,85
715,Helicopter,81,84,68,68,82,77
716,Positive Reinforcement,86,79,56,52,78,83
717,Permissive,37,71,73,67,87,71
718,Authoritative,84,80,72,62,87,60
719,Uninvolved,66,86,56,54,89,84
720,Neglectful,71,73,89,61,62,55
721,Positive Reinforcement,88,73,89,72,63,71
722,Indulgent,81,62,86,68,52,60
723,Authoritative,48,74,64,67,79,51
724,Positive Reinforcement,73,80,72,69,75,69
725,Authoritative,30,85,64,63,73,65
726,Neglectful,70,63,57,88,72,53
727,Indulgent,53,69,58,79,78,59
728,Uninvolved,77,88,86,72,63,65
729,Authoritarian,46,77,76,65,65,55
730,Overprotective,61,74,71,50,52,54
731,Uninvolved,79,87,71,62,53,71
732,Authoritarian,43,60,69,80,65,79
733,Permissive,46,67,70,54,82,51
734,Laissez-faire,61,88,63,60,55,75
735,Helicopter,62,68,70,64,84,70
736,Helicopter,59,52,71,64,86,79
737,Overprotective,86,76,82,80,60,60
738,Indulgent,82,72,63,54,57,50
739,Neglectful,76,84,62,56,51,50
740,Indulgent,80,87,71,70,69,53
741,Neglectful,63,62,75,73,57,52
742,Indulgent,57,75,70,50,66,50
743,Laissez-faire,53,63,64,78,61,87
744,Permissive,85,84,60,73,60,68
745,Permissive,43,55,61,54,51,83
746,Authoritarian,83,57,55,72,76,51
747,Positive Reinforcement,63,89,81,71,59,65
748,Permissive,88,64,73,50,57,55
749,Permissive,76,57,66,77,83,52
750,Uninvolved,30,65,88,87,50,60
751,Uninvolved,51,78,83,55,80,60
752,Authoritarian,62,83,73,81,85,58
753,Positive Reinforcement,73,78,74,62,69,84
754,Overprotective,83,84,71,50,54,56
755,Uninvolved,76,59,72,63,73,65
756,Overprotective,87,50,71,86,74,72
757,Authoritative,47,54,69,87,68,69
758,Uninvolved,76,52,61,58,88,66
759,Laissez-faire,68,88,66,83,82,56
760,Positive Reinforcement,41,63,76,69,66,65
761,Authoritarian,39,76,50,82,86,58
762,Authoritative,31,78,89,70,56,75
763,Positive Reinforcement,31,50,50,75,52,71
764,Laissez-faire,35,67,86,88,53,80
765,Positive Reinforcement,49,52,63,58,78,55
766,Laissez-faire,67,75,75,55,81,87
767,Laissez-faire,57,70,52,78,78,60
768,Overprotective,85,73,71,85,74,50
769,Indulgent,88,69,88,88,75,74
770,Authoritative,71,78,65,68,53,75
771,Positive Reinforcement,32,67,57,77,55,66
772,Neglectful,77,52,60,84,73,57
773,Authoritative,66,82,74,88,88,51
774,Indulgent,66,67,66,52,71,78
775,Authoritative,71,86,74,86,81,81
776,Permissive,54,70,69,63,74,50
777,Neglectful,52,68,64,64,74,60
778,Indulgent,42,72,56,76,77,73
779,Overprotective,86,69,71,79,66,85
780,Positive Reinforcement,53,73,81,70,73,61
781,Helicopter,32,68,74,72,55,57
782,Indulgent,79,75,64,58,69,73
783,Authoritarian,80,82,59,56,56,82
784,Positive Reinforcement,67,81,54,83,86,59
785,Indulgent,88,84,66,50,58,88
786,Permissive,57,74,55,73,64,87
787,Helicopter,55,82,52,66,51,59
788,Permissive,49,73,80,50,70,52
789,Helicopter,56,58,57,53,76,57
790,Authoritarian,30,86,82,79,72,64
791,Positive Reinforcement,39,86,72,84,86,57
792,Overprotective,39,60,61,83,86,57
793,Permissive,86,70,59,59,64,80
794,Permissive,83,66,82,84,79,74
795,Laissez-faire,30,65,62,71,50,71
796,Helicopter,61,54,55,68,55,72
797,Uninvolved,80,59,73,80,82,78
798,Positive Reinforcement,61,62,76,79,73,63
799,Helicopter,72,55,77,51,68,50
800,Laissez-faire,56,86,84,86,85,72
801,Authoritative,42,65,73,82,61,56
802,Helicopter,46,55,59,63,83,69
803,Overprotective,57,78,69,74,78,63
804,Positive Reinforcement,54,74,71,65,68,81
805,Laissez-faire,81,72,68,75,74,63
806,Authoritative,79,60,67,85,60,51
807,Neglectful,65,78,65,70,57,68
808,Laissez-faire,76,70,59,63,70,71
809,Neglectful,31,75,55,61,74,66
810,Positive Reinforcement,61,86,62,77,67,78
811,Permissive,61,60,57,87,81,61
812,Laissez-faire,35,87,73,69,55,56
813,Authoritarian,83,73,69,79,88,68
814,Neglectful,60,66,74,79,68,50
815,Overprotective,88,58,54,69,89,81
816,Authoritarian,84,57,53,77,51,72
817,Indulgent,38,79,75,57,71,80
818,Indulgent,72,56,84,59,63,84
819,Authoritative,86,86,64,75,51,83
820,Permissive,81,72,84,53,59,76
821,Positive Reinforcement,45,58,60,53,70,52
822,Laissez-faire,54,68,82,82,89,83
823,Uninvolved,69,57,89,71,54,66
824,Overprotective,57,63,53,73,66,57
825,Neglectful,46,77,70,89,64,89
826,Positive Reinforcement,60,84,52,89,89,61
827,Authoritarian,84,56,81,79,73,60
828,Indulgent,52,55,84,69,54,69
829,Overprotective,60,79,50,87,61,80
830,Uninvolved,55,86,67,51,51,79
831,Laissez-faire,33,65,55,88,53,79
832,Authoritative,68,50,68,66,59,76
833,Uninvolved,72,66,80,85,88,63
834,Overprotective,88,56,57,87,56,85
835,Uninvolved,72,84,55,67,65,58
836,Overprotective,72,54,88,73,51,68
837,Overprotective,87,76,72,53,82,81
838,Helicopter,87,79,53,77,76,59
839,Neglectful,82,84,61,76,60,84
840,Indulgent,82,65,64,63,83,60
841,Helicopter,44,55,53,58,75,55
842,Laissez-faire,66,65,59,53,55,62
843,Helicopter,67,57,79,59,73,82
844,Permissive,52,69,88,64,70,78
845,Permissive,34,80,61,52,59,79
846,Indulgent,70,69,88,89,77,73
847,Uninvolved,89,58,57,83,72,79
848,Neglectful,72,79,55,56,84,51
849,Indulgent,54,62,66,85,59,62
850,Overprotective,59,75,72,73,70,79
851,Authoritarian,84,51,56,84,87,88
852,Neglectful,55,73,82,61,55,77
853,Neglectful,32,62,56,80,69,62
854,Overprotective,81,65,81,83,74,65
855,Overprotective,33,67,78,78,54,88
856,Authoritative,84,65,79,66,67,69
857,Indulgent,76,51,62,57,55,71
858,Overprotective,47,50,87,85,69,69
859,Permissive,88,59,67,60,74,85
860,Laissez-faire,66,74,79,87,59,64
861,Authoritarian,40,63,70,79,56,88
862,Indulgent,40,66,87,76,51,58
863,Positive Reinforcement,65,67,79,55,75,89
864,Permissive,45,56,67,72,60,88
865,Uninvolved,87,70,83,76,78,72
866,Overprotective,72,78,78,74,88,65
867,Positive Reinforcement,54,76,69,66,72,85
868,Overprotective,30,53,80,71,54,64
869,Neglectful,55,61,85,71,53,85
870,Permissive,74,71,68,89,84,53
871,Neglectful,59,89,62,74,79,89
872,Authoritative,80,83,62,76,83,59
873,Neglectful,35,75,55,61,71,53
874,Authoritative,56,77,72,55,67,50
875,Authoritative,81,68,77,65,51,78
876,Positive Reinforcement,48,80,50,70,80,72
877,Overprotective,67,63,55,81,65,69
878,Uninvolved,74,72,88,75,80,67
879,Neglectful,72,66,89,70,56,88
880,Permissive,48,72,82,55,54,54
881,Authoritative,68,66,70,87,72,57
882,Overprotective,73,57,62,83,74,74
883,Authoritarian,61,87,66,66,67,66
884,Indulgent,77,59,80,67,61,82
885,Positive Reinforcement,30,79,65,66,71,76
886,Uninvolved,54,56,89,60,73,68
887,Helicopter,76,51,66,50,86,80
888,Positive Reinforcement,42,71,57,74,62,83
889,Authoritarian,39,54,74,64,69,75
890,Indulgent,47,52,80,84,56,51
891,Authoritarian,65,58,77,61,77,52
892,Neglectful,51,54,89,71,87,68
893,Authoritative,35,69,87,72,56,73
894,Uninvolved,56,78,57,51,62,69
895,Laissez-faire,37,55,51,54,65,60
896,Authoritative,53,53,58,84,75,81
897,Laissez-faire,49,85,69,77,81,66
898,Indulgent,51,70,53,50,56,77
899,Overprotective,38,66,84,66,86,50
900,Helicopter,84,64,81,71,52,81
901,Permissive,69,76,58,51,62,50
902,Authoritative,85,88,79,50,66,63
903,Uninvolved,79,68,50,86,75,88
904,Authoritarian,68,52,81,78,85,77
905,Uninvolved,48,77,86,65,52,50
906,Indulgent,84,71,67,73,62,59
907,Laissez-faire,79,55,87,83,62,76
908,Authoritarian,30,80,71,56,51,63
909,Permissive,40,54,68,67,76,78
910,Permissive,70,62,65,60,63,79
911,Authoritative,71,83,70,72,85,78
912,Indulgent,39,59,88,62,87,85
913,Overprotective,30,89,53,63,86,84
914,Indulgent,56,89,64,67,70,68
915,Laissez-faire,46,77,61,51,76,86
916,Uninvolved,88,70,65,51,87,80
917,Permissive,73,86,78,53,55,58
918,Uninvolved,73,85,74,66,82,60
919,Uninvolved,80,77,62,63,61,55
920,Uninvolved,46,62,69,71,79,66
921,Permissive,68,85,83,65,58,78
922,Positive Reinforcement,84,50,68,58,63,81
923,Neglectful,72,58,60,64,60,73
924,Laissez-faire,85,69,78,82,59,78
925,Positive Reinforcement,31,66,77,52,52,76
926,Laissez-faire,77,52,68,53,69,76
927,Authoritarian,52,81,67,84,76,88
928,Indulgent,70,84,78,82,83,82
929,Indulgent,88,55,69,59,52,55
930,Helicopter,39,55,77,60,71,54
931,Indulgent,82,74,57,64,67,58
932,Permissive,71,77,89,85,51,66
933,Overprotective,59,88,89,67,58,68
934,Authoritative,64,50,84,67,58,72
935,Helicopter,54,89,54,77,70,70
936,Authoritative,46,65,74,58,70,60
937,Laissez-faire,89,69,69,80,88,66
938,Authoritative,75,73,56,66,72,65
939,Authoritative,48,64,77,70,58,53
940,Helicopter,47,59,74,66,67,88
941,Authoritarian,47,61,77,51,71,72
942,Uninvolved,75,86,87,60,61,69
943,Indulgent,64,84,62,72,87,51
944,Indulgent,39,76,79,69,57,62
945,Permissive,52,62,88,85,52,82
946,Helicopter,74,79,57,68,71,60
947,Permissive,51,52,52,61,50,51
948,Overprotective,73,84,65,53,88,81
949,Overprotective,38,61,65,68,87,62
950,Permissive,61,78,72,71,82,55
951,Helicopter,55,79,59,65,89,70
952,Permissive,58,71,55,61,83,72
953,Indulgent,88,66,68,84,65,89
954,Positive Reinforcement,71,76,87,89,82,54
955,Neglectful,48,71,75,68,79,64
956,Authoritative,77,56,67,83,80,53
957,Neglectful,58,60,76,82,88,74
958,Helicopter,82,65,69,56,65,80
959,Neglectful,86,85,55,81,81,67
960,Overprotective,64,71,66,88,54,89
961,Laissez-faire,41,89,79,51,87,78
962,Authoritative,37,86,65,67,63,52
963,Uninvolved,54,52,74,63,81,88
964,Helicopter,56,84,65,53,62,69
965,Authoritative,76,87,55,67,58,76
966,Neglectful,72,87,86,68,75,65
967,Overprotective,84,73,56,83,53,60
968,Authoritarian,74,83,81,64,67,59
969,Positive Reinforcement,35,84,66,61,59,58
970,Uninvolved,42,60,76,69,79,72
971,Positive Reinforcement,40,64,52,76,88,57
972,Authoritative,67,63,77,72,52,83
973,Overprotective,35,66,83,78,60,63
974,Overprotective,34,70,78,75,69,63
975,Neglectful,36,77,53,51,58,87
976,Indulgent,84,87,76,52,65,63
977,Neglectful,84,71,69,70,85,79
978,Indulgent,48,83,61,86,55,53
979,Indulgent,72,50,84,68,88,79
980,Uninvolved,35,72,59,85,83,62
981,Neglectful,54,81,63,78,81,86
982,Authoritarian,38,53,71,51,78,77
983,Permissive,49,55,73,63,88,69
984,Permissive,54,65,75,72,84,78
985,Neglectful,79,59,60,50,80,61
986,Neglectful,37,84,69,52,61,57
987,Positive Reinforcement,79,73,57,65,64,80
988,Uninvolved,66,59,78,84,60,63
989,Neglectful,67,61,58,82,87,55
990,Positive Reinforcement,31,82,87,88,85,76
991,Indulgent,86,76,55,86,75,72
992,Overprotective,51,74,77,67,55,69
993,Overprotective,85,59,75,77,61,56
994,Indulgent,65,74,58,74,84,63
995,Helicopter,80,81,75,75,88,84
996,Positive Reinforcement,33,75,74,89,76,51
997,Positive Reinforcement,77,53,55,73,70,86
998,Indulgent,30,58,70,79,70,51
999,Authoritarian,77,76,70,83,53,65
1000,Laissez-faire,62,58,76,81,71,79
1001,Authoritative,53,75,60,68,77,50
1002,Indulgent,78,60,69,51,81,60
1003,Neglectful,34,87,66,86,61,78
1004,Neglectful,87,81,83,63,69,82
1005,Uninvolved,77,79,71,58,76,55
1006,Indulgent,86,88,65,78,53,69
1007,Uninvolved,64,58,70,68,56,63
1008,Indulgent,71,60,62,67,88,62
1009,Positive Reinforcement,79,72,83,88,53,80
1010,Authoritative,82,66,56,78,62,60
1011,Positive Reinforcement,89,81,81,69,87,52
1012,Laissez-faire,79,60,62,66,74,56
1013,Overprotective,55,71,81,87,55,85
1014,Permissive,78,81,68,74,50,88
1015,Indulgent,72,58,73,56,85,56
1016,Laissez-faire,70,66,89,81,78,66
1017,Overprotective,72,74,54,63,58,50
1018,Helicopter,55,65,77,85,64,61
1019,Authoritative,88,82,66,60,55,50
1020,Uninvolved,70,51,89,82,57,71
1021,Uninvolved,78,88,79,65,89,55
1022,Positive Reinforcement,81,61,60,52,65,64
1023,Neglectful,34,83,64,76,82,65
1024,Overprotective,73,74,85,59,64,85
1025,Helicopter,47,63,59,56,63,62
1026,Laissez-faire,88,58,69,69,63,61
1027,Authoritative,86,79,79,54,64,79
1028,Overprotective,54,61,84,69,58,73
1029,Helicopter,77,59,84,59,72,67
1030,Permissive,70,73,81,54,63,83
1031,Indulgent,69,83,61,87,60,88
1032,Uninvolved,67,61,56,53,87,69
1033,Laissez-faire,78,75,67,66,63,87
1034,Uninvolved,75,81,77,78,59,57
1035,Laissez-faire,87,84,60,82,70,67
1036,Positive Reinforcement,50,62,83,75,67,82
1037,Neglectful,53,68,84,66,77,84
1038,Laissez-faire,57,62,61,79,58,54
1039,Uninvolved,75,71,61,54,77,71
1040,Positive Reinforcement,33,72,64,58,78,58
1041,Laissez-faire,37,50,89,65,60,84
1042,Permissive,83,57,68,89,69,62
1043,Neglectful,78,88,89,87,59,51
1044,Laissez-faire,62,83,59,71,52,79
1045,Positive Reinforcement,32,62,57,62,77,77
1046,Overprotective,78,59,71,89,73,60
1047,Authoritarian,49,52,70,51,83,82
1048,Helicopter,64,77,69,62,79,79
1049,Authoritarian,68,76,54,70,60,55
1050,Authoritarian,72,70,50,88,68,54
1051,Authoritative,86,60,76,71,76,58
1052,Permissive,76,73,85,74,87,84
1053,Overprotective,36,61,82,52,52,82
1054,Indulgent,56,56,75,73,65,68
1055,Laissez-faire,34,81,63,67,59,75
1056,Helicopter,78,59,71,76,59,71
1057,Neglectful,66,77,81,86,51,61
1058,Overprotective,30,75,60,88,55,73
1059,Uninvolved,51,78,78,85,69,51
1060,Indulgent,85,76,87,75,82,55
1061,Authoritative,36,59,78,80,84,51
1062,Authoritative,78,53,59,65,83,86
1063,Overprotective,37,71,50,59,68,55
1064,Positive Reinforcement,73,59,88,50,67,57
1065,Authoritarian,59,53,69,58,50,83
1066,Uninvolved,86,56,79,86,57,53
1067,Authoritative,57,72,83,63,62,59
1068,Helicopter,55,52,80,78,88,63
1069,Authoritative,63,73,88,51,82,72
1070,Neglectful,78,86,79,52,58,74
1071,Laissez-faire,61,79,88,76,74,85
1072,Authoritative,51,61,63,55,78,71
1073,Neglectful,89,70,84,86,88,51
1074,Overprotective,49,66,74,78,71,55
1075,Overprotective,43,52,78,62,84,89
1076,Indulgent,52,64,89,65,62,64
1077,Authoritative,32,85,50,50,86,87
1078,Helicopter,48,81,84,73,69,88
1079,Authoritative,43,58,70,77,66,87
1080,Helicopter,69,89,66,60,53,54
1081,Permissive,68,71,63,72,55,50
1082,Indulgent,66,85,59,79,71,50
1083,Permissive,64,81,59,64,79,76
1084,Authoritative,30,54,50,72,68,61
1085,Indulgent,88,53,61,63,63,72
1086,Permissive,48,54,64,66,75,85
1087,Authoritarian,44,56,64,88,61,57
1088,Authoritative,54,60,82,64,50,71
1089,Permissive,30,88,55,59,63,52
1090,Authoritarian,60,55,79,81,67,54
1091,Authoritarian,66,78,77,72,79,59
1092,Overprotective,81,66,80,87,51,62
1093,Authoritative,72,77,66,61,70,75
1094,Authoritarian,75,87,82,58,84,67
1095,Overprotective,51,68,70,76,83,74
1096,Permissive,79,61,72,70,74,53
1097,Neglectful,49,87,52,74,50,72
1098,Authoritative,70,68,77,59,52,52
1099,Indulgent,76,82,77,63,51,87
1100,Helicopter,72,54,66,62,64,89
1101,Helicopter,34,50,86,70,85,60
1102,Permissive,44,84,63,52,83,75
1103,Positive Reinforcement,85,84,65,64,87,58
1104,Positive Reinforcement,31,80,74,55,69,69
1105,Permissive,41,85,52,53,52,57
1106,Authoritarian,88,89,54,64,86,53
1107,Authoritative,86,84,55,57,69,63
1108,Helicopter,89,89,80,65,75,56
1109,Helicopter,84,61,53,82,74,82
1110,Authoritarian,36,67,52,60,76,70
1111,Helicopter,31,77,53,65,62,70
1112,Indulgent,37,62,88,68,86,83
1113,Authoritative,38,79,84,68,58,81
1114,Laissez-faire,87,89,59,52,59,79
1115,Helicopter,56,66,54,62,87,55
1116,Permissive,57,58,63,56,89,77
1117,Indulgent,66,88,83,54,89,64
1118,Helicopter,44,71,51,56,51,66
1119,Indulgent,48,64,64,64,88,86
1120,Overprotective,59,78,83,77,73,88
1121,Laissez-faire,80,65,53,64,54,70
1122,Uninvolved,42,69,61,50,59,78
1123,Permissive,74,74,62,68,74,75
1124,Permissive,35,89,58,80,62,55
1125,Authoritative,59,73,53,85,58,87
1126,Indulgent,30,65,80,82,64,77
1127,Authoritarian,71,65,55,62,88,81
1128,Permissive,88,74,56,62,62,65
1129,Indulgent,86,50,67,58,75,50
1130,Indulgent,67,82,87,87,88,55
1131,Neglectful,54,56,79,89,74,55
1132,Neglectful,64,87,71,57,56,61
1133,Uninvolved,55,77,63,78,82,81
1134,Overprotective,42,88,85,55,66,68
1135,Uninvolved,48,77,61,70,59,64
1136,Helicopter,39,81,57,59,86,79
1137,Authoritarian,74,73,74,89,68,56
1138,Helicopter,36,57,60,71,50,77
1139,Positive Reinforcement,44,81,74,86,88,50
1140,Helicopter,52,77,65,57,51,61
1141,Authoritative,65,52,66,55,52,51
1142,Helicopter,72,56,77,77,73,59
1143,Uninvolved,60,55,53,70,89,83
1144,Permissive,37,78,83,75,53,52
1145,Permissive,88,63,75,69,54,73
1146,Neglectful,59,89,55,81,86,71
1147,Authoritarian,63,68,70,81,84,57
1148,Authoritarian,62,74,57,52,88,66
1149,Authoritative,30,86,53,82,61,76
1150,Uninvolved,45,67,60,86,81,55
1151,Neglectful,79,53,83,66,60,84
1152,Positive Reinforcement,40,50,51,61,60,81
1153,Authoritarian,56,82,68,65,56,56
1154,Permissive,51,77,88,65,58,74
1155,Helicopter,69,68,52,60,86,58
1156,Helicopter,48,82,58,57,58,83
1157,Neglectful,73,64,80,67,71,81
1158,Uninvolved,35,72,88,60,54,57
1159,Uninvolved,85,78,61,73,57,61
1160,Overprotective,86,88,61,77,57,89
1161,Laissez-faire,77,63,58,80,72,82
1162,Authoritarian,69,79,88,82,81,60
1163,Uninvolved,68,51,81,83,74,81
1164,Permissive,49,62,54,81,69,57
1165,Neglectful,32,89,57,87,63,68
1166,Positive Reinforcement,84,77,81,69,57,71
1167,Overprotective,30,80,71,88,79,62
1168,Indulgent,52,61,73,77,60,54
1169,Authoritative,67,62,76,81,69,68
1170,Positive Reinforcement,32,52,66,86,52,73
1171,Indulgent,80,78,81,70,52,69
1172,Helicopter,63,79,87,88,84,56
1173,Authoritative,46,61,79,81,70,82
1174,Authoritarian,77,70,85,64,58,52
1175,Permissive,56,51,77,75,57,63
1176,Authoritative,82,65,68,56,84,69
1177,Laissez-faire,68,81,67,73,51,80
1178,Indulgent,52,77,69,84,56,69
1179,Authoritarian,67,58,59,77,66,60
1180,Laissez-faire,40,66,60,83,61,89
1181,Helicopter,44,68,89,80,51,80
1182,Laissez-faire,55,56,83,81,86,81
1183,Overprotective,83,85,88,79,68,65
1184,Overprotective,40,89,87,69,87,65
1185,Neglectful,36,50,66,67,75,52
1186,Positive Reinforcement,76,85,72,67,79,54
1187,Positive Reinforcement,77,88,56,72,88,71
1188,Authoritarian,37,50,55,74,58,77
1189,Helicopter,34,73,73,68,67,62
1190,Uninvolved,46,59,57,76,87,53
1191,Overprotective,52,60,53,62,56,52
1192,Authoritarian,31,87,66,76,63,80
1193,Uninvolved,56,71,51,70,55,70
1194,Positive Reinforcement,50,80,71,74,81,75
1195,Neglectful,36,50,85,72,72,74
1196,Laissez-faire,84,60,65,71,68,71
1197,Overprotective,86,55,70,89,56,51
1198,Authoritarian,82,66,89,71,61,89
1199,Authoritative,67,63,57,56,78,58
1200,Uninvolved,55,81,56,65,65,53
1201,Laissez-faire,59,69,56,57,89,71
1202,Overprotective,41,53,53,64,79,86
1203,Positive Reinforcement,77,88,74,71,73,73
1204,Helicopter,40,71,55,70,60,79
1205,Uninvolved,83,78,67,80,65,81
1206,Positive Reinforcement,46,86,64,84,79,87
1207,Overprotective,39,62,70,74,89,61
1208,Uninvolved,84,64,65,76,87,74
1209,Laissez-faire,77,84,73,59,65,59
1210,Overprotective,45,74,60,79,82,57
1211,Indulgent,44,52,56,71,66,83
1212,Authoritarian,87,61,52,77,67,53
1213,Laissez-faire,44,63,86,85,73,66
1214,Uninvolved,84,89,71,74,80,59
1215,Helicopter,49,81,75,86,52,86
1216,Positive Reinforcement,33,53,53,81,75,78
1217,Authoritative,61,78,65,79,53,67
1218,Positive Reinforcement,88,80,66,79,50,72
1219,Uninvolved,51,81,68,83,52,53
1220,Positive Reinforcement,64,73,64,58,62,60
1221,Authoritarian,43,60,56,51,63,66
1222,Overprotective,59,79,51,66,69,67
1223,Authoritative,60,68,89,67,67,82
1224,Permissive,39,85,72,55,78,76
1225,Uninvolved,35,55,57,60,67,73
1226,Neglectful,56,51,50,65,54,86
1227,Permissive,40,88,66,69,86,64
1228,Positive Reinforcement,65,68,88,70,52,81
1229,Uninvolved,39,89,57,75,73,56
1230,Indulgent,45,67,70,57,80,83
1231,Neglectful,53,85,75,88,68,64
1232,Authoritative,50,69,80,85,57,76
1233,Helicopter,69,86,82,58,61,55
1234,Indulgent,70,50,79,61,70,55
1235,Permissive,65,72,79,54,82,60
1236,Overprotective,78,87,85,78,81,83
1237,Authoritarian,71,69,70,53,87,82
1238,Helicopter,84,53,86,61,81,74
1239,Indulgent,74,87,70,88,85,59
1240,Overprotective,52,54,78,68,80,76
1241,Overprotective,50,55,57,67,85,89
1242,Uninvolved,61,75,88,84,79,65
1243,Indulgent,82,50,54,63,82,81
1244,Authoritative,46,64,63,86,76,75
1245,Positive Reinforcement,80,65,70,83,82,59
1246,Neglectful,46,72,87,52,54,80
1247,Neglectful,84,71,64,72,57,57
1248,Permissive,50,54,79,62,53,77
1249,Permissive,89,54,56,82,83,65
1250,Neglectful,33,55,76,58,64,85
1251,Authoritative,52,51,57,88,67,86
1252,Authoritarian,54,59,84,68,62,84
1253,Laissez-faire,61,85,88,68,62,53
1254,Positive Reinforcement,35,84,80,68,70,88
1255,Authoritarian,43,72,79,59,68,71
1256,Uninvolved,70,65,76,58,82,71
1257,Laissez-faire,67,86,50,75,53,60
1258,Laissez-faire,71,84,82,75,71,77
1259,Indulgent,86,89,63,87,50,60
1260,Authoritative,67,65,56,51,57,51
1261,Authoritative,70,54,71,53,50,51
1262,Laissez-faire,74,60,54,81,66,62
